customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,SeniorCitizenCateg,Monthlycharges_group,tenure_group,TotalChargeperTenure,TotalServices,EngagementScore,Borough
8910-ICHIU,Female,0,No,No,46,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),95.65,4664.2,No,No,91-120$,25-48 months,101.39565217391304,5,4,Queens
4097-YODCF,Male,0,No,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,103.8,3470.8,No,No,91-120$,25-48 months,102.08235294117648,6,4,The Bronx
9715-WZCLW,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,97.2,6910.3,No,No,91-120$,49-72 months,97.32816901408451,5,3,Staten Island
9786-YWNHU,Female,0,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,63.55,4014.2,No,No,61-90$,49-72 months,63.717460317460315,5,4,Queens
6407-GSJNL,Female,0,No,No,51,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.95,1288.0,No,No,0-30$,49-72 months,25.254901960784313,2,0,Queens
6005-OBZPH,Female,1,No,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.15,2277.65,Yes,Yes,61-90$,25-48 months,87.60192307692309,4,2,Manhattan
4049-ZPALD,Female,0,Yes,No,64,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),99.0,6375.8,No,No,91-120$,49-72 months,99.621875,5,4,Manhattan
7932-WPTDS,Female,1,Yes,No,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,Yes,Yes,0-30$,0-12 months,24.8,0,0,Brooklyn
3733-UOCWF,Male,1,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),85.55,5251.75,No,Yes,61-90$,49-72 months,86.09426229508196,4,2,Manhattan
6833-JMZYP,Female,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.0,1505.45,No,No,91-120$,13-24 months,100.36333333333333,4,3,Brooklyn
2722-VOJQL,Male,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.65,6903.1,Yes,No,91-120$,49-72 months,107.8609375,6,4,Brooklyn
1310-QRITU,Female,0,No,No,18,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.3,913.3,No,No,31-60$,13-24 months,50.73888888888889,2,0,Queens
8961-QDZZJ,Female,0,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,95.0,5535.8,No,No,91-120$,49-72 months,97.11929824561403,4,3,Queens
9715-SBVSU,Male,0,Yes,Yes,14,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),61.4,815.55,No,No,61-90$,13-24 months,58.253571428571426,4,3,Queens
8490-BXHEO,Male,1,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.55,1411.65,No,Yes,61-90$,13-24 months,78.42500000000001,3,1,Queens
7173-TETGO,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),78.5,5602.25,No,Yes,61-90$,49-72 months,77.80902777777777,3,1,Queens
7929-SKFGK,Male,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.3,8244.3,No,No,91-120$,49-72 months,117.77571428571427,8,6,Brooklyn
2300-RQGOI,Female,0,No,No,38,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.05,741.5,No,No,0-30$,25-48 months,19.513157894736842,1,0,Queens
3563-SVYLG,Male,0,Yes,Yes,68,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),62.65,4375.8,No,No,61-90$,49-72 months,64.35000000000001,5,4,Staten Island
5228-EXCET,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.85,1008.7,Yes,No,61-90$,13-24 months,77.5923076923077,2,1,Queens
6435-VWCCY,Male,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),92.7,5968.4,No,Yes,91-120$,49-72 months,91.82153846153845,5,3,Queens
4998-IKFSE,Female,0,No,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.45,3096.9,No,No,91-120$,25-48 months,103.23,5,3,Manhattan
8630-QSGXK,Male,0,Yes,No,51,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.2,3901.25,No,No,61-90$,49-72 months,76.49509803921569,5,3,Staten Island
2455-USLMV,Female,0,No,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.75,2613.4,No,No,61-90$,25-48 months,84.30322580645162,4,2,Brooklyn
7394-FKDNK,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.45,853.1,Yes,No,61-90$,0-12 months,94.78888888888889,3,2,Manhattan
9488-FVZCC,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),79.5,5661.7,No,No,61-90$,49-72 months,78.63472222222222,7,5,Manhattan
6331-LWDTQ,Male,0,No,No,10,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.15,794.25,Yes,No,61-90$,0-12 months,79.425,4,2,Manhattan
5995-WWKKG,Female,0,No,No,37,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,19.8,695.05,No,No,0-30$,25-48 months,18.785135135135135,1,0,Brooklyn
1597-FZREH,Female,0,No,No,2,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,76.4,160.8,Yes,No,61-90$,0-12 months,80.4,5,4,Manhattan
7879-CGSFV,Male,0,No,No,55,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,100.9,5552.05,No,No,91-120$,49-72 months,100.94636363636364,5,4,Brooklyn
9921-EZKBY,Male,0,No,Yes,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.3,3275.15,No,No,91-120$,25-48 months,99.2469696969697,5,3,Manhattan
7432-FFVAR,Female,0,Yes,Yes,46,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),90.95,4236.6,No,No,91-120$,25-48 months,92.10000000000001,4,3,Manhattan
7246-ZGQDF,Female,0,No,Yes,1,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.5,54.5,No,No,31-60$,0-12 months,54.5,3,2,Brooklyn
7000-WCEVQ,Female,1,No,No,20,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,61.6,1174.35,Yes,Yes,61-90$,13-24 months,58.717499999999994,3,1,The Bronx
0727-IWKVK,Male,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.9,741.7,Yes,No,61-90$,0-12 months,82.41111111111111,3,2,Brooklyn
5959-BELXA,Male,1,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.15,3019.25,Yes,Yes,91-120$,25-48 months,94.3515625,4,2,The Bronx
4456-RHSNB,Female,0,Yes,Yes,19,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.6,962.9,No,No,31-60$,13-24 months,50.67894736842105,2,1,Queens
3512-IZIKN,Female,0,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),65.3,4759.75,Yes,No,61-90$,49-72 months,67.99642857142857,5,3,Brooklyn
2481-SBOYW,Female,0,No,Yes,61,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),25.0,1498.35,No,No,0-30$,49-72 months,24.563114754098358,2,0,Brooklyn
7109-MFBYV,Male,0,No,No,26,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.45,1233.15,No,No,31-60$,25-48 months,47.42884615384616,1,0,Staten Island
1833-TCXKK,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.75,4882.8,No,No,91-120$,25-48 months,108.50666666666667,6,4,Brooklyn
1832-PEUTS,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),89.1,5411.65,No,No,61-90$,49-72 months,87.28467741935484,4,2,Brooklyn
6141-OOXUQ,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.65,19.65,Yes,No,0-30$,0-12 months,19.65,1,0,Queens
8660-BUETV,Female,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.75,148.05,No,No,31-60$,0-12 months,49.35,1,0,Manhattan
0580-PIQHM,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),101.6,3930.55,No,No,91-120$,25-48 months,95.86707317073171,6,4,Manhattan
5696-CEIQJ,Male,0,Yes,Yes,67,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),103.15,6895.5,No,No,91-120$,49-72 months,102.91791044776119,6,5,Brooklyn
7503-ZGUZJ,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.65,84.65,Yes,No,61-90$,0-12 months,84.65,3,1,Queens
1696-HXOWK,Female,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,95.65,6856.95,No,No,91-120$,49-72 months,96.57676056338028,5,3,Brooklyn
3026-ATZYV,Female,0,Yes,Yes,37,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),75.1,2658.8,No,No,61-90$,25-48 months,71.85945945945946,5,4,Brooklyn
4012-YCFAI,Male,0,Yes,No,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,61.35,3766.2,No,No,61-90$,49-72 months,62.769999999999996,4,3,Queens
2506-TNFCO,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,69.55,Yes,Yes,61-90$,0-12 months,69.55,1,0,Manhattan
9970-QBCDA,Female,0,No,No,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),19.7,129.55,No,No,0-30$,0-12 months,21.59166666666667,1,0,Brooklyn
8718-PTMEZ,Female,0,No,No,13,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,31.05,347.25,Yes,No,31-60$,13-24 months,26.71153846153846,1,1,Queens
9496-IVVRP,Female,0,Yes,Yes,11,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),51.0,581.7,No,No,31-60$,0-12 months,52.88181818181818,2,1,Queens
2207-OBZNX,Male,0,No,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.0,354.05,Yes,No,31-60$,0-12 months,50.57857142857143,2,1,Staten Island
2657-VPXTA,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.85,929.45,No,No,61-90$,0-12 months,92.94500000000001,3,2,Staten Island
6551-VLJMV,Male,0,Yes,No,34,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.05,679.0,No,No,0-30$,25-48 months,19.970588235294116,1,0,The Bronx
1221-GHZEP,Female,0,No,No,62,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,65.1,3846.75,No,No,61-90$,49-72 months,62.04435483870968,4,3,Brooklyn
9289-LBQVU,Male,0,Yes,No,64,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,70.15,4480.7,No,No,61-90$,49-72 months,70.0109375,5,3,Brooklyn
6142-VSJQO,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.35,44.35,Yes,No,31-60$,0-12 months,44.35,1,0,Queens
3458-IDMFK,Male,0,No,No,25,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,20.75,499.4,No,No,0-30$,25-48 months,19.976,1,0,Brooklyn
6933-FHBZC,Female,0,No,No,26,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,56.05,1553.2,No,No,31-60$,25-48 months,59.73846153846154,3,2,Queens
0221-NAUXK,Male,0,No,Yes,10,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),19.95,219.5,No,No,0-30$,0-12 months,21.95,1,0,The Bronx
9770-KXGQU,Female,0,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,98.6,5311.85,No,No,91-120$,49-72 months,100.22358490566039,6,4,The Bronx
6437-UKHMV,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.7,586.05,Yes,No,61-90$,0-12 months,83.72142857142856,2,1,The Bronx
6538-POCHL,Male,0,No,No,33,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),79.0,2576.8,No,No,61-90$,25-48 months,78.0848484848485,3,2,Queens
6726-NNFWD,Female,1,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),89.45,6435.25,No,Yes,61-90$,49-72 months,90.63732394366197,4,3,Manhattan
3002-WQZWT,Female,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.2,1993.25,No,No,61-90$,25-48 months,68.73275862068965,2,0,Queens
4277-UDIEF,Male,0,Yes,Yes,24,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.0,1923.85,No,No,61-90$,13-24 months,80.16041666666666,6,4,Brooklyn
1208-NBVFH,Male,0,Yes,Yes,20,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.6,939.8,No,No,31-60$,13-24 months,46.989999999999995,2,1,Manhattan
4912-PIGUY,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.6,84.6,No,No,61-90$,0-12 months,84.6,3,1,Brooklyn
1114-CENIM,Male,0,No,Yes,54,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.0,3092.65,Yes,No,31-60$,49-72 months,57.2712962962963,3,1,Queens
6060-DRTNL,Female,1,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.85,415.55,Yes,Yes,61-90$,0-12 months,83.11,3,2,Queens
2725-TTRIQ,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.2,5986.55,No,No,61-90$,49-72 months,83.14652777777778,7,5,Manhattan
3374-TTZTK,Male,0,Yes,No,52,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,106.3,5487.0,No,No,91-120$,49-72 months,105.51923076923077,7,6,Manhattan
8990-ZXLSU,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.05,651.5,No,No,61-90$,0-12 months,72.38888888888889,1,0,Queens
2275-RBYQS,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.4,45.4,No,No,31-60$,0-12 months,45.4,1,0,The Bronx
8473-VUVJN,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.65,73.65,Yes,Yes,61-90$,0-12 months,73.65,2,0,Queens
6289-CPNLD,Male,0,Yes,Yes,33,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,73.9,2405.05,Yes,No,61-90$,25-48 months,72.88030303030304,5,4,Queens
5536-SLHPM,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.75,4458.15,Yes,No,61-90$,49-72 months,81.05727272727272,3,1,Manhattan
4419-UJMUS,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,99.35,6856.45,No,No,91-120$,49-72 months,99.36884057971014,5,3,Manhattan
7794-JASDG,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.75,50.75,No,No,31-60$,0-12 months,50.75,2,1,Staten Island
7609-YBPXG,Male,0,No,No,54,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),87.1,4735.2,No,No,61-90$,49-72 months,87.68888888888888,7,5,Brooklyn
5519-TEEUH,Male,0,No,Yes,33,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,20.15,682.15,No,No,0-30$,25-48 months,20.671212121212122,1,0,Manhattan
7856-GANIL,Male,1,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),98.7,4525.8,No,Yes,91-120$,25-48 months,100.57333333333334,6,4,Manhattan
0804-XBFBV,Female,0,No,Yes,11,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.2,321.05,No,No,0-30$,0-12 months,29.186363636363637,0,0,The Bronx
2676-OXPPQ,Male,0,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.7,335.65,No,No,31-60$,0-12 months,55.94166666666666,3,2,Brooklyn
3703-TTEPD,Male,0,No,No,21,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),65.35,1424.4,No,No,61-90$,13-24 months,67.82857142857144,4,3,Manhattan
2799-TSLAG,Female,0,Yes,Yes,65,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),25.3,1748.55,No,No,0-30$,49-72 months,26.90076923076923,2,0,Manhattan
0196-VULGZ,Female,1,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.35,474.9,Yes,Yes,61-90$,0-12 months,79.14999999999999,3,1,Brooklyn
8837-VVWLQ,Female,0,No,No,8,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.95,668.4,Yes,No,61-90$,0-12 months,83.55,3,2,Queens
2696-NARTR,Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,73.85,926.25,Yes,No,61-90$,0-12 months,84.20454545454545,2,1,Queens
2208-NKVVH,Male,0,Yes,Yes,43,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,24.25,1077.95,No,No,0-30$,25-48 months,25.06860465116279,2,0,Manhattan
7614-QVWQL,Male,0,Yes,Yes,49,No,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),51.8,2541.25,Yes,No,31-60$,49-72 months,51.86224489795919,3,3,The Bronx
1976-CFOCS,Female,1,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.0,46.0,Yes,Yes,31-60$,0-12 months,46.0,1,0,Manhattan
4631-OACRM,Male,1,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.4,1156.1,Yes,Yes,61-90$,13-24 months,77.07333333333332,2,1,Manhattan
7139-JZFVG,Male,0,Yes,Yes,60,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),60.5,3694.45,No,No,61-90$,49-72 months,61.57416666666666,4,3,Manhattan
4987-GQWPO,Male,0,No,No,17,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),25.1,382.8,No,No,0-30$,13-24 months,22.51764705882353,0,0,Brooklyn
3755-JBMNH,Male,1,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.8,1167.8,Yes,Yes,61-90$,13-24 months,72.9875,1,0,Brooklyn
1757-TCATG,Male,0,Yes,Yes,35,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),20.05,746.75,No,No,0-30$,25-48 months,21.335714285714285,1,0,Queens
6345-ULYRW,Male,1,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,88.4,3912.9,Yes,Yes,61-90$,25-48 months,88.92954545454546,4,2,Queens
4776-XSKYQ,Female,0,Yes,Yes,12,No,No,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),30.25,368.85,No,No,31-60$,0-12 months,30.7375,1,1,Brooklyn
8048-DSDFQ,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.2,20.2,No,No,0-30$,0-12 months,20.2,1,0,Queens
5753-QQWPW,Female,0,No,No,28,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,59.9,1654.7,No,No,31-60$,25-48 months,59.096428571428575,4,3,Queens
6010-DDPPW,Male,0,Yes,No,70,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),25.15,1940.85,No,No,0-30$,49-72 months,27.72642857142857,2,0,Brooklyn
1809-DMJHQ,Female,0,No,Yes,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.0,221.7,Yes,No,31-60$,0-12 months,44.339999999999996,1,0,Queens
6693-FRIRW,Male,0,No,No,18,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),101.3,1794.65,No,No,91-120$,13-24 months,99.70277777777778,5,4,Brooklyn
6586-MYGKD,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),76.95,5289.8,No,No,61-90$,49-72 months,75.56857142857143,6,4,The Bronx
3173-NVMPX,Female,0,Yes,Yes,9,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,55.3,501.2,No,No,31-60$,0-12 months,55.68888888888889,3,1,The Bronx
0248-PGHBZ,Female,1,No,No,67,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),92.45,6140.85,No,Yes,91-120$,49-72 months,91.65447761194031,5,4,Manhattan
0623-GDISB,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.45,48.45,No,No,31-60$,0-12 months,48.45,2,1,Brooklyn
2892-GESUL,Female,0,Yes,Yes,18,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.35,309.25,No,No,0-30$,13-24 months,17.180555555555557,1,0,The Bronx
6923-EFPNL,Male,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.75,201.1,Yes,No,31-60$,0-12 months,50.275,2,0,The Bronx
7472-EQOAV,Male,1,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),86.7,6179.35,No,Yes,61-90$,49-72 months,87.0330985915493,4,3,Manhattan
9574-RKJIF,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.4,2838.7,Yes,No,91-120$,25-48 months,94.62333333333332,5,3,Brooklyn
2043-WVTQJ,Male,0,Yes,No,1,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,55.7,55.7,No,No,31-60$,0-12 months,55.7,3,2,Manhattan
8034-RYTVV,Female,0,No,No,55,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),84.25,4589.85,No,No,61-90$,49-72 months,83.45181818181818,4,2,The Bronx
3863-QSTYI,Male,0,No,No,59,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.65,3735.45,No,No,61-90$,49-72 months,63.31271186440678,4,3,Manhattan
2619-WFQWU,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.15,70.15,Yes,No,61-90$,0-12 months,70.15,1,0,Manhattan
5044-LRQAQ,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.2,477.55,No,No,61-90$,0-12 months,68.22142857142858,1,0,Queens
1716-LSAMB,Male,0,Yes,Yes,45,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),54.65,2553.7,No,No,31-60$,25-48 months,56.748888888888885,3,2,Manhattan
1333-PBMXB,Female,0,Yes,Yes,54,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),24.75,1342.15,No,No,0-30$,49-72 months,24.85462962962963,2,0,Brooklyn
6546-OPBBH,Male,0,Yes,Yes,51,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Mailed check,23.95,1216.35,No,No,0-30$,49-72 months,23.849999999999998,2,0,Manhattan
5985-BEHZK,Female,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),105.0,7578.05,No,Yes,91-120$,49-72 months,105.25069444444445,6,4,Brooklyn
9127-QRZMH,Male,0,Yes,No,44,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),59.85,2603.95,No,No,31-60$,25-48 months,59.18068181818182,4,3,Queens
5919-VCZYM,Male,0,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.05,42.7,No,No,0-30$,0-12 months,21.35,1,0,Queens
9644-KVCNC,Female,0,No,No,66,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),92.15,6056.9,No,No,91-120$,49-72 months,91.77121212121212,4,2,Manhattan
2137-DQMEV,Male,0,Yes,Yes,68,No,No,DSL,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,44.8,2983.65,No,No,31-60$,49-72 months,43.87720588235294,3,3,Brooklyn
8174-LNWMW,Female,0,No,No,31,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.9,689.35,No,No,0-30$,25-48 months,22.23709677419355,1,0,Manhattan
